"EcoR_ID" "EcoR_Name" "NAME_ENGL" "disp_plot" "Coef_b" "Coef_q"
"247" 423 "Thrace" "Serbia" "0.1 km" -0.362442436576546 0.323262785481029
"248" 423 "Thrace" "Serbia" "0.5 km" -0.332787404390937 0.323664736142197
"249" 423 "Thrace" "Serbia" "1 km" -0.343367205993623 0.327070270737032
"250" 423 "Thrace" "Serbia" "2 km" -0.378799841925259 0.331954016656105
"251" 423 "Thrace" "Serbia" "5 km" -0.36715800926484 0.335141848039591
"252" 423 "Thrace" "Serbia" "10 km" -0.425629134051656 0.339110320922484
"253" 423 "Thrace" "Turkey" "0.001 km" -0.0632789063806276 0.268430941119
"254" 423 "Thrace" "Turkey" "0.1 km" -0.362442436576546 0.323262785481029
"255" 423 "Thrace" "Turkey" "0.5 km" -0.332787404390937 0.323664736142197
"256" 423 "Thrace" "Turkey" "1 km" -0.343367205993623 0.327070270737032
"257" 423 "Thrace" "Turkey" "2 km" -0.378799841925259 0.331954016656105
"258" 423 "Thrace" "Turkey" "5 km" -0.36715800926484 0.335141848039591
"259" 423 "Thrace" "Turkey" "10 km" -0.425629134051656 0.339110320922484
"260" 423 "Thrace" "North Macedonia" "0.001 km" -0.0632789063806276 0.268430941119
"261" 423 "Thrace" "North Macedonia" "0.1 km" -0.362442436576546 0.323262785481029
"262" 423 "Thrace" "North Macedonia" "0.5 km" -0.332787404390937 0.323664736142197
"263" 423 "Thrace" "North Macedonia" "1 km" -0.343367205993623 0.327070270737032
"264" 423 "Thrace" "North Macedonia" "2 km" -0.378799841925259 0.331954016656105
"265" 423 "Thrace" "North Macedonia" "5 km" -0.36715800926484 0.335141848039591
"266" 423 "Thrace" "North Macedonia" "10 km" -0.425629134051656 0.339110320922484
"267" 423 "Thrace" "Greece" "0.001 km" -0.0632789063806276 0.268430941119
"268" 423 "Thrace" "Greece" "0.1 km" -0.362442436576546 0.323262785481029
"269" 423 "Thrace" "Greece" "0.5 km" -0.332787404390937 0.323664736142197
"270" 423 "Thrace" "Greece" "1 km" -0.343367205993623 0.327070270737032
"271" 423 "Thrace" "Greece" "2 km" -0.378799841925259 0.331954016656105
"272" 423 "Thrace" "Greece" "5 km" -0.36715800926484 0.335141848039591
"273" 423 "Thrace" "Greece" "10 km" -0.425629134051656 0.339110320922484
"274" 415 "Gulf_of_Venice_Drainages" "Italy" "0.001 km" -0.404856878930184 0.312522285045007
"275" 415 "Gulf_of_Venice_Drainages" "Italy" "0.1 km" -0.511903195050374 0.32789760936548
"276" 415 "Gulf_of_Venice_Drainages" "Italy" "0.5 km" -0.58563664336464 0.333129521818744
"277" 415 "Gulf_of_Venice_Drainages" "Italy" "1 km" -0.567800471631089 0.334539747667874
"278" 415 "Gulf_of_Venice_Drainages" "Italy" "2 km" -0.532654715009568 0.334210267657788
"279" 415 "Gulf_of_Venice_Drainages" "Italy" "5 km" -0.520081431826642 0.336611924921863
"280" 415 "Gulf_of_Venice_Drainages" "Italy" "10 km" -0.559418093687745 0.339707654015187
"281" 415 "Gulf_of_Venice_Drainages" "Switzerland" "0.001 km" -0.404856878930184 0.312522285045007
"282" 415 "Gulf_of_Venice_Drainages" "Switzerland" "0.1 km" -0.511903195050374 0.32789760936548
"283" 415 "Gulf_of_Venice_Drainages" "Switzerland" "0.5 km" -0.58563664336464 0.333129521818744
"284" 415 "Gulf_of_Venice_Drainages" "Switzerland" "1 km" -0.567800471631089 0.334539747667874
"285" 415 "Gulf_of_Venice_Drainages" "Switzerland" "2 km" -0.532654715009568 0.334210267657788
"286" 415 "Gulf_of_Venice_Drainages" "Switzerland" "5 km" -0.520081431826642 0.336611924921863
"287" 415 "Gulf_of_Venice_Drainages" "Switzerland" "10 km" -0.559418093687745 0.339707654015187
"288" 415 "Gulf_of_Venice_Drainages" "Austria" "0.001 km" -0.404856878930184 0.312522285045007
"289" 415 "Gulf_of_Venice_Drainages" "Austria" "0.1 km" -0.511903195050374 0.32789760936548
"290" 415 "Gulf_of_Venice_Drainages" "Austria" "0.5 km" -0.58563664336464 0.333129521818744
"291" 415 "Gulf_of_Venice_Drainages" "Austria" "1 km" -0.567800471631089 0.334539747667874
"292" 415 "Gulf_of_Venice_Drainages" "Austria" "2 km" -0.532654715009568 0.334210267657788
"293" 415 "Gulf_of_Venice_Drainages" "Austria" "5 km" -0.520081431826642 0.336611924921863
"294" 415 "Gulf_of_Venice_Drainages" "Austria" "10 km" -0.559418093687745 0.339707654015187
"295" 415 "Gulf_of_Venice_Drainages" "Slovenia" "0.001 km" -0.404856878930184 0.312522285045007
